year,state_name,district_name,rape_women_above_18,dowry_deaths,kidnapping_and_abduction,cruelty_by_husband_or_his_relatives
2018,Puducherry,Pondicherry,0.0,0.0,14.0,8.0
2019,Andhra Pradesh,Ananthapuramu,28.0,11.0,3.0,394.0
2019,Andhra Pradesh,Chittoor,21.0,4.0,1.0,274.0
2019,Andhra Pradesh,Y.S.R.,33.0,7.0,1.0,337.0
2019,Andhra Pradesh,East Godavari,51.0,11.0,21.0,476.0
2019,Andhra Pradesh,Ananthapuramu,0.0,0.0,0.0,1.0
2019,Andhra Pradesh,Guntur,29.0,5.0,54.0,869.0
2019,Andhra Pradesh,Guntur,14.0,5.0,20.0,524.0
2019,Andhra Pradesh,Krishna,32.0,11.0,102.0,791.0
2019,Andhra Pradesh,Kurnool,18.0,8.0,0.0,199.0
2019,Andhra Pradesh,Sri Potti Sriramulu Nellore,15.0,2.0,4.0,447.0
2019,Andhra Pradesh,Prakasam,31.0,9.0,3.0,627.0
2019,Andhra Pradesh,East Godavari,21.0,2.0,7.0,238.0
2019,Andhra Pradesh,Srikakulam,19.0,4.0,10.0,212.0
2019,Andhra Pradesh,Tirupati,5.0,2.0,1.0,89.0
2019,Andhra Pradesh,Ntr,22.0,5.0,21.0,594.0
2019,Andhra Pradesh,Ntr,1.0,0.0,0.0,0.0
2019,Andhra Pradesh,Visakhapatnam,23.0,6.0,33.0,141.0
2019,Andhra Pradesh,Visakhapatnam,72.0,9.0,67.0,585.0
2019,Andhra Pradesh,Vizianagaram,42.0,4.0,12.0,274.0
2019,Andhra Pradesh,West Godavari,65.0,7.0,21.0,779.0
2019,Arunachal Pradesh,Anjaw,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Changlang,2.0,0.0,1.0,3.0
2019,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Dibang Valley,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,East Kameng,0.0,0.0,0.0,3.0
2019,Arunachal Pradesh,West Kameng,2.0,0.0,1.0,1.0
2019,Arunachal Pradesh,Kurung Kumey,3.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Lohit,1.0,1.0,6.0,3.0
2019,Arunachal Pradesh,Longding,3.0,0.0,0.0,3.0
2019,Arunachal Pradesh,Lower Dibang Valley,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Papum Pare,16.0,0.0,25.0,23.0
2019,Arunachal Pradesh,Papum Pare,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Lower Subansiri,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Upper Subansiri,3.0,0.0,0.0,5.0
2019,Arunachal Pradesh,Tawang,1.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Tirap,0.0,0.0,0.0,1.0
2019,Arunachal Pradesh,Namsai,3.0,0.0,1.0,0.0
2019,Arunachal Pradesh,Siang,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Kamle,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Kra Daadi,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Lower Siang,1.0,0.0,0.0,2.0
2019,Arunachal Pradesh,Leparada,0.0,0.0,0.0,0.0
2019,Arunachal Pradesh,Shi Yomi,0.0,0.0,0.0,0.0
2019,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2019,Assam,Barpeta,137.0,15.0,0.0,0.0
2019,Assam,Baksa,31.0,5.0,0.0,152.0
2019,Assam,Bongaigaon,61.0,3.0,13.0,319.0
2019,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2019,Assam,Cachar,58.0,20.0,21.0,664.0
2019,Assam,Chirang,19.0,5.0,0.0,115.0
2019,Assam,Darrang,97.0,15.0,45.0,664.0
2019,Assam,Dhemaji,27.0,6.0,3.0,139.0
2019,Assam,Dhubri,111.0,12.0,29.0,1230.0
2019,Assam,Dibrugarh,41.0,6.0,0.0,396.0
2019,Assam,Kamrup Metro,1.0,0.0,0.0,0.0
2019,Assam,Goalpara,40.0,6.0,0.0,394.0
2019,Assam,Golaghat,34.0,5.0,55.0,406.0
2019,Assam,Kamrup Metro,72.0,8.0,133.0,878.0
2019,Assam,Hailakandi,145.0,6.0,0.0,436.0
2019,Assam,West Karbi Anglong,6.0,0.0,0.0,6.0
2019,Assam,Jorhat,30.0,0.0,0.0,618.0
2019,Assam,Kamrup,130.0,10.0,59.0,553.0
2019,Assam,Karbi Anglong,19.0,0.0,0.0,66.0
2019,Assam,Karimganj,53.0,8.0,11.0,298.0
2019,Assam,Kokrajhar,36.0,3.0,0.0,179.0
2019,Assam,Lakhimpur,52.0,3.0,22.0,558.0
2019,Assam,Marigaon,69.0,0.0,62.0,549.0
2019,Assam,Dima Hasao,3.0,0.0,0.0,10.0
2019,Assam,Nagaon,110.0,0.0,103.0,972.0
2019,Assam,Nalbari,46.0,1.0,0.0,268.0
2019,Assam,Kamrup Metro,1.0,0.0,0.0,10.0
2019,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2019,Assam,Kamrup Metro,0.0,0.0,0.0,0.0
2019,Assam,Sivasagar,20.0,1.0,153.0,345.0
2019,Assam,Sonitpur,36.0,0.0,82.0,462.0
2019,Assam,Tinsukia,3.0,5.0,0.0,292.0
2019,Assam,Udalguri,30.0,3.0,8.0,83.0
2019,Assam,Tinsukia,7.0,0.0,0.0,18.0
2019,Assam,Majuli,3.0,0.0,0.0,38.0
2019,Assam,Biswanath,30.0,2.0,0.0,177.0
2019,Assam,Hojai,52.0,5.0,54.0,570.0
2019,Assam,South Salmara Mancachar,48.0,0.0,0.0,0.0
2019,Assam,Charaideo,27.0,3.0,0.0,78.0
2019,Bihar,Araria,25.0,12.0,27.0,60.0
2019,Bihar,Arwal,10.0,8.0,4.0,9.0
2019,Bihar,Aurangabad,15.0,27.0,17.0,32.0
2019,Bihar,Pashchim Champaran,4.0,6.0,6.0,27.0
2019,Bihar,Banka,10.0,18.0,12.0,32.0
2019,Bihar,Begusarai,10.0,20.0,8.0,20.0
2019,Bihar,Pashchim Champaran,11.0,34.0,34.0,56.0
2019,Bihar,Bhagalpur,33.0,16.0,24.0,99.0
2019,Bihar,Bhojpur,8.0,35.0,5.0,51.0
2019,Bihar,Buxar,13.0,14.0,11.0,42.0
2019,Bihar,Darbhanga,33.0,35.0,22.0,39.0
2019,Bihar,Gaya,49.0,42.0,0.0,106.0
2019,Bihar,Gopalganj,2.0,29.0,33.0,55.0
2019,Bihar,Munger,0.0,1.0,0.0,0.0
2019,Bihar,Jamui,9.0,16.0,15.0,26.0
2019,Bihar,Jehanabad,9.0,22.0,2.0,19.0
2019,Bihar,Katihar,60.0,14.0,4.0,71.0
2019,Bihar,Katihar,0.0,0.0,0.0,0.0
2019,Bihar,Khagaria,13.0,15.0,0.0,31.0
2019,Bihar,Kishanganj,18.0,5.0,6.0,20.0
2019,Bihar,Lakhisarai,6.0,5.0,12.0,23.0
2019,Bihar,Madhepura,11.0,7.0,29.0,28.0
2019,Bihar,Madhubani,19.0,26.0,0.0,75.0
2019,Bihar,Purbi Champaran,29.0,74.0,59.0,112.0
2019,Bihar,Munger,10.0,15.0,11.0,91.0
2019,Bihar,Muzaffarpur,34.0,79.0,64.0,192.0
2019,Bihar,Muzaffarpur,0.0,1.0,4.0,0.0
2019,Bihar,Nalanda,37.0,64.0,65.0,84.0
2019,Bihar,Bhagalpur,0.0,6.0,0.0,8.0
2019,Bihar,Nawada,29.0,26.0,45.0,41.0
2019,Bihar,Patna,69.0,86.0,40.0,295.0
2019,Bihar,Patna,1.0,3.0,1.0,0.0
2019,Bihar,Rohtas,5.0,36.0,19.0,68.0
2019,Bihar,Saharsa,14.0,17.0,0.0,31.0
2019,Bihar,Samastipur,14.0,34.0,30.0,58.0
2019,Bihar,Saran,26.0,54.0,89.0,121.0
2019,Bihar,Sheikhpura,8.0,9.0,11.0,14.0
2019,Bihar,Sheohar,2.0,7.0,0.0,7.0
2019,Bihar,Sitamarhi,9.0,37.0,49.0,154.0
2019,Bihar,Siwan,8.0,42.0,18.0,41.0
2019,Bihar,Supaul,18.0,10.0,0.0,37.0
2019,Bihar,Vaishali,0.0,64.0,82.0,53.0
2019,Bihar,Patna,0.0,0.0,0.0,0.0
2019,Bihar,Patna,0.0,0.0,0.0,0.0
2019,Chhattisgarh,Balod,33.0,3.0,38.0,14.0
2019,Chhattisgarh,Balrampur Ramanujganj,51.0,1.0,27.0,12.0
2019,Chhattisgarh,Bemetara,11.0,1.0,44.0,12.0
2019,Chhattisgarh,Bilaspur,110.0,8.0,0.0,89.0
2019,Chhattisgarh,Bijapur,7.0,0.0,11.0,1.0
2019,Chhattisgarh,Dakshin Bastar Dantewada,2.0,0.0,6.0,4.0
2019,Chhattisgarh,Dhamtari,20.0,4.0,29.0,13.0
2019,Chhattisgarh,Durg,68.0,4.0,184.0,115.0
2019,Chhattisgarh,Gariyaband,14.0,1.0,15.0,6.0
2019,Chhattisgarh,Raipur,0.0,1.0,1.0,1.0
2019,Chhattisgarh,Bastar,38.0,0.0,0.0,4.0
2019,Chhattisgarh,Janjgir-Champa,34.0,11.0,117.0,48.0
2019,Chhattisgarh,Jashpur,55.0,0.0,41.0,4.0
2019,Chhattisgarh,Kabeerdham,22.0,2.0,52.0,17.0
2019,Chhattisgarh,Uttar Bastar Kanker,22.0,1.0,0.0,5.0
2019,Chhattisgarh,Kondagaon,12.0,0.0,0.0,6.0
2019,Chhattisgarh,Korba,34.0,4.0,64.0,35.0
2019,Chhattisgarh,Korea,30.0,2.0,31.0,28.0
2019,Chhattisgarh,Mahasamund,24.0,1.0,63.0,16.0
2019,Chhattisgarh,Mungeli,10.0,4.0,54.0,18.0
2019,Chhattisgarh,Narayanpur,2.0,0.0,0.0,0.0
2019,Chhattisgarh,Raigarh,124.0,7.0,106.0,36.0
2019,Chhattisgarh,Raipur,116.0,6.0,306.0,93.0
2019,Chhattisgarh,Rajnandgaon,30.0,4.0,130.0,35.0
2019,Chhattisgarh,Surguja,72.0,1.0,79.0,42.0
2019,Chhattisgarh,Sukma,3.0,0.0,10.0,3.0
2019,Chhattisgarh,Surajpur,48.0,1.0,30.0,29.0
2019,Goa,North Goa,10.0,1.0,21.0,2.0
2019,Goa,South Goa,12.0,0.0,14.0,6.0
2019,Goa,North Goa,1.0,0.0,0.0,1.0
2019,Gujarat,Ahmadabad,83.0,1.0,62.0,819.0
2019,Gujarat,Ahmadabad,12.0,0.0,0.0,46.0
2019,Gujarat,Amreli,13.0,0.0,2.0,125.0
2019,Gujarat,Anand,6.0,0.0,10.0,44.0
2019,Gujarat,Arvalli,6.0,0.0,0.0,94.0
2019,Gujarat,Banas Kantha,50.0,0.0,90.0,187.0
2019,Gujarat,Bharuch,2.0,1.0,1.0,31.0
2019,Gujarat,Bhavnagar,18.0,0.0,0.0,150.0
2019,Gujarat,Botad,6.0,0.0,3.0,22.0
2019,Gujarat,Chhotaudepur,5.0,0.0,2.0,5.0
2019,Gujarat,Gandhinagar,1.0,0.0,0.0,0.0
2019,Gujarat,Dohad,19.0,0.0,5.0,30.0
2019,Gujarat,Dang,1.0,0.0,0.0,0.0
2019,Gujarat,Devbhumi Dwarka,3.0,0.0,0.0,60.0
2019,Gujarat,Gandhinagar,6.0,0.0,0.0,80.0
2019,Gujarat,Gir Somnath,20.0,0.0,0.0,104.0
2019,Gujarat,Jamnagar,6.0,0.0,0.0,57.0
2019,Gujarat,Junagadh,25.0,0.0,0.0,163.0
2019,Gujarat,Kachchh,12.0,0.0,0.0,43.0
2019,Gujarat,Kachchh,9.0,0.0,8.0,71.0
2019,Gujarat,Kheda,11.0,0.0,0.0,65.0
2019,Gujarat,Mahisagar,10.0,0.0,25.0,37.0
2019,Gujarat,Mahesana,10.0,0.0,10.0,88.0
2019,Gujarat,Morbi,4.0,0.0,3.0,22.0
2019,Gujarat,Narmada,5.0,0.0,0.0,15.0
2019,Gujarat,Navsari,5.0,0.0,6.0,32.0
2019,Gujarat,Panch Mahals,6.0,0.0,3.0,55.0
2019,Gujarat,Patan,14.0,0.0,5.0,66.0
2019,Gujarat,Porbandar,3.0,1.0,2.0,34.0
2019,Gujarat,Rajkot,18.0,1.0,0.0,146.0
2019,Gujarat,Rajkot,15.0,0.0,3.0,83.0
2019,Gujarat,Sabar Kantha,20.0,0.0,2.0,77.0
2019,Gujarat,Surat,42.0,2.0,0.0,506.0
2019,Gujarat,Surat,10.0,2.0,5.0,15.0
2019,Gujarat,Surendranagar,6.0,0.0,0.0,36.0
2019,Gujarat,Tapi,4.0,0.0,1.0,3.0
2019,Gujarat,Vadodara,26.0,0.0,0.0,153.0
2019,Gujarat,Vadodara,6.0,1.0,5.0,17.0
2019,Gujarat,Valsad,10.0,0.0,14.0,37.0
2019,Haryana,Ambala,45.0,5.0,0.0,256.0
2019,Haryana,Bhiwani,73.0,8.0,0.0,278.0
2019,Haryana,Faridabad,151.0,22.0,10.0,548.0
2019,Haryana,Fatehabad,36.0,7.0,1.0,90.0
2019,Haryana,Ambala,1.0,4.0,1.0,0.0
2019,Haryana,Gurugram,166.0,22.0,11.0,319.0
2019,Haryana,Hisar,60.0,7.0,2.0,196.0
2019,Haryana,Jhajjar,43.0,13.0,0.0,211.0
2019,Haryana,Jind,48.0,10.0,0.0,156.0
2019,Haryana,Kaithal,35.0,7.0,0.0,118.0
2019,Haryana,Karnal,69.0,14.0,0.0,259.0
2019,Haryana,Kurukshetra,50.0,7.0,0.0,296.0
2019,Haryana,Mahendragarh,43.0,6.0,2.0,70.0
2019,Haryana,Nuh,89.0,15.0,1.0,166.0
2019,Haryana,Palwal,56.0,14.0,4.0,194.0
2019,Haryana,Panchkula,43.0,2.0,0.0,104.0
2019,Haryana,Panipat,103.0,14.0,1.0,306.0
2019,Haryana,Rewari,52.0,11.0,0.0,198.0
2019,Haryana,Rohtak,65.0,13.0,0.0,288.0
2019,Haryana,Sirsa,85.0,11.0,0.0,158.0
2019,Haryana,Sonipat,76.0,18.0,0.0,299.0
2019,Haryana,Yamunanagar,54.0,8.0,0.0,238.0
2019,Haryana,Charki Dadri,16.0,4.0,0.0,39.0
2019,Haryana,Hisar,13.0,6.0,0.0,80.0
2019,Himachal Pradesh,Solan,10.0,0.0,10.0,11.0
2019,Himachal Pradesh,Bilaspur,7.0,1.0,20.0,19.0
2019,Himachal Pradesh,Chamba,8.0,0.0,0.0,7.0
2019,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2019,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2019,Himachal Pradesh,Hamirpur,8.0,1.0,0.0,18.0
2019,Himachal Pradesh,Kangra,20.0,2.0,0.0,30.0
2019,Himachal Pradesh,Kinnaur,5.0,0.0,2.0,3.0
2019,Himachal Pradesh,Kullu,12.0,0.0,15.0,8.0
2019,Himachal Pradesh,Mandi,25.0,0.0,0.0,46.0
2019,Himachal Pradesh,Shimla,26.0,0.0,49.0,14.0
2019,Himachal Pradesh,Sirmaur,19.0,0.0,21.0,27.0
2019,Himachal Pradesh,Solan,14.0,0.0,16.0,10.0
2019,Himachal Pradesh,Una,8.0,0.0,10.0,34.0
2019,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2019,Jammu And Kashmir,Anantnag,13.0,0.0,25.0,8.0
2019,Jammu And Kashmir,Pulwama,0.0,0.0,1.0,2.0
2019,Jammu And Kashmir,Bandipora,5.0,0.0,0.0,4.0
2019,Jammu And Kashmir,Baramulla,8.0,0.0,76.0,60.0
2019,Jammu And Kashmir,Budgam,8.0,0.0,0.0,7.0
2019,Jammu And Kashmir,Jammu,0.0,0.0,0.0,0.0
2019,Jammu And Kashmir,Srinagar,0.0,0.0,0.0,0.0
2019,Jammu And Kashmir,Doda,11.0,0.0,40.0,13.0
2019,Jammu And Kashmir,Ganderbal,2.0,0.0,7.0,4.0
2019,Jammu And Kashmir,Kupwara,3.0,0.0,8.0,7.0
2019,Jammu And Kashmir,Jammu,22.0,4.0,0.0,49.0
2019,Jammu And Kashmir,Kathua,11.0,1.0,18.0,10.0
2019,Jammu And Kashmir,Kishtwar,8.0,0.0,6.0,4.0
2019,Jammu And Kashmir,Kulgam,11.0,0.0,0.0,8.0
2019,Jammu And Kashmir,Kupwara,3.0,0.0,0.0,18.0
2019,Jammu And Kashmir,Poonch,20.0,0.0,13.0,3.0
2019,Jammu And Kashmir,Pulwama,4.0,0.0,7.0,2.0
2019,Jammu And Kashmir,Jammu,0.0,0.0,0.0,0.0
2019,Jammu And Kashmir,Jammu,0.0,0.0,0.0,0.0
2019,Jammu And Kashmir,Reasi,0.0,0.0,0.0,0.0
2019,Jammu And Kashmir,Rajouri,25.0,0.0,0.0,33.0
2019,Jammu And Kashmir,Ramban,10.0,2.0,13.0,5.0
2019,Jammu And Kashmir,Reasi,9.0,0.0,21.0,3.0
2019,Jammu And Kashmir,Samba,7.0,0.0,12.0,9.0
2019,Jammu And Kashmir,Shopian,0.0,0.0,12.0,3.0
2019,Jammu And Kashmir,Baramulla,4.0,0.0,16.0,2.0
2019,Jammu And Kashmir,Srinagar,11.0,0.0,38.0,48.0
2019,Jammu And Kashmir,Udhampur,15.0,1.0,19.0,44.0
2019,Jharkhand,Bokaro,53.0,25.0,0.0,71.0
2019,Jharkhand,West Singhbhum,47.0,5.0,0.0,6.0
2019,Jharkhand,Chatra,25.0,11.0,0.0,25.0
2019,Jharkhand,Deoghar,42.0,22.0,10.0,93.0
2019,Jharkhand,Dhanbad,54.0,31.0,0.0,51.0
2019,Jharkhand,Dhanbad,0.0,1.0,0.0,0.0
2019,Jharkhand,Dumka,27.0,11.0,0.0,27.0
2019,Jharkhand,Garhwa,68.0,28.0,0.0,102.0
2019,Jharkhand,Giridih,92.0,44.0,0.0,118.0
2019,Jharkhand,Godda,32.0,12.0,0.0,57.0
2019,Jharkhand,Gumla,43.0,3.0,12.0,34.0
2019,Jharkhand,Hazaribagh,47.0,23.0,0.0,79.0
2019,Jharkhand,East Singhbum,84.0,6.0,10.0,86.0
2019,Jharkhand,East Singhbum,0.0,1.0,0.0,0.0
2019,Jharkhand,Jamtara,18.0,9.0,0.0,39.0
2019,Jharkhand,Khunti,25.0,0.0,0.0,4.0
2019,Jharkhand,Koderma,8.0,10.0,0.0,17.0
2019,Jharkhand,Latehar,32.0,11.0,4.0,3.0
2019,Jharkhand,Lohardaga,43.0,1.0,0.0,14.0
2019,Jharkhand,Pakur,35.0,1.0,0.0,18.0
2019,Jharkhand,Palamu,59.0,14.0,14.0,95.0
2019,Jharkhand,Ramgarh,25.0,10.0,3.0,16.0
2019,Jharkhand,Ranchi,114.0,12.0,0.0,115.0
2019,Jharkhand,Sahebganj,180.0,6.0,0.0,316.0
2019,Jharkhand,Saraikela Kharsawan,24.0,0.0,0.0,28.0
2019,Jharkhand,Simdega,51.0,2.0,0.0,12.0
2019,Karnataka,Bagalkote,2.0,5.0,0.0,30.0
2019,Karnataka,Bengaluru Urban,143.0,40.0,605.0,469.0
2019,Karnataka,Bengaluru Urban,17.0,7.0,0.0,82.0
2019,Karnataka,Belagavi,22.0,1.0,9.0,112.0
2019,Karnataka,Ballari,25.0,3.0,24.0,69.0
2019,Karnataka,Bidar,14.0,8.0,12.0,111.0
2019,Karnataka,Vijayapura,8.0,3.0,4.0,87.0
2019,Karnataka,Chikkaballapura,16.0,4.0,0.0,17.0
2019,Karnataka,Chamarajanagara,9.0,3.0,0.0,52.0
2019,Karnataka,Chikkamagaluru,16.0,5.0,3.0,65.0
2019,Karnataka,Chitradurga,13.0,10.0,5.0,49.0
2019,Karnataka,Dakshina Kannada,11.0,0.0,1.0,25.0
2019,Karnataka,Davangere,13.0,10.0,0.0,58.0
2019,Karnataka,Dharwad,5.0,0.0,1.0,3.0
2019,Karnataka,Gadag,8.0,1.0,0.0,16.0
2019,Karnataka,Kalaburagi,7.0,11.0,0.0,112.0
2019,Karnataka,Hassan,14.0,13.0,0.0,84.0
2019,Karnataka,Haveri,13.0,3.0,0.0,33.0
2019,Karnataka,Dharwad,3.0,0.0,1.0,57.0
2019,Karnataka,Belagavi,5.0,4.0,1.0,13.0
2019,Karnataka,Kodagu,8.0,2.0,21.0,35.0
2019,Karnataka,Kolar,4.0,2.0,0.0,30.0
2019,Karnataka,Koppal,14.0,5.0,0.0,60.0
2019,Karnataka,Mandya,7.0,5.0,41.0,71.0
2019,Karnataka,Dakshina Kannada,5.0,3.0,5.0,34.0
2019,Karnataka,Mysuru,14.0,4.0,0.0,75.0
2019,Karnataka,Mysuru,18.0,3.0,0.0,57.0
2019,Karnataka,Raichur,9.0,6.0,0.0,93.0
2019,Karnataka,Bengaluru Urban,0.0,1.0,0.0,0.0
2019,Karnataka,Ramanagara,9.0,5.0,68.0,67.0
2019,Karnataka,Shivamogga,11.0,8.0,31.0,80.0
2019,Karnataka,Tumakuru,14.0,8.0,0.0,47.0
2019,Karnataka,Udupi,9.0,3.0,6.0,62.0
2019,Karnataka,Uttara Kannada,9.0,2.0,1.0,50.0
2019,Karnataka,Yadgir,5.0,3.0,3.0,53.0
2019,Karnataka,Belagavi,1.0,1.0,12.0,77.0
2019,Karnataka,Kalaburagi,4.0,2.0,0.0,37.0
2019,Kerala,Alappuzha,41.0,1.0,15.0,138.0
2019,Kerala,Ernakulam,61.0,0.0,8.0,89.0
2019,Kerala,Ernakulam,41.0,1.0,17.0,110.0
2019,Kerala,Idukki,29.0,0.0,0.0,83.0
2019,Kerala,Kannur,41.0,0.0,5.0,232.0
2019,Kerala,Kasaragod,30.0,0.0,1.0,102.0
2019,Kerala,Kollam,22.0,1.0,8.0,145.0
2019,Kerala,Kollam,28.0,0.0,0.0,150.0
2019,Kerala,Kottayam,45.0,0.0,9.0,83.0
2019,Kerala,Kozhikode,29.0,1.0,16.0,163.0
2019,Kerala,Kozhikode,29.0,2.0,17.0,293.0
2019,Kerala,Malappuram,87.0,0.0,11.0,428.0
2019,Kerala,Palakkad,41.0,0.0,20.0,207.0
2019,Kerala,Pathanamthitta,32.0,0.0,4.0,69.0
2019,Kerala,Thiruvananthapuram,2.0,0.0,0.0,0.0
2019,Kerala,Thrissur,61.0,0.0,0.0,170.0
2019,Kerala,Thrissur,26.0,0.0,11.0,157.0
2019,Kerala,Thiruvananthapuram,41.0,0.0,0.0,81.0
2019,Kerala,Thiruvananthapuram,49.0,2.0,4.0,204.0
2019,Kerala,Wayanad,24.0,0.0,2.0,66.0
2019,Kerala,Thiruvananthapuram,2.0,0.0,0.0,0.0
2019,Madhya Pradesh,Agar-Malwa,12.0,2.0,0.0,47.0
2019,Madhya Pradesh,Alirajpur,37.0,0.0,28.0,24.0
2019,Madhya Pradesh,Anuppur,31.0,9.0,95.0,65.0
2019,Madhya Pradesh,Ashoknagar,34.0,5.0,43.0,53.0
2019,Madhya Pradesh,Balaghat,81.0,11.0,197.0,147.0
2019,Madhya Pradesh,Barwani,25.0,5.0,2.0,32.0
2019,Madhya Pradesh,Betul,65.0,10.0,0.0,77.0
2019,Madhya Pradesh,Bhind,35.0,28.0,80.0,133.0
2019,Madhya Pradesh,Bhopal,178.0,16.0,289.0,394.0
2019,Madhya Pradesh,Bhopal,3.0,1.0,1.0,1.0
2019,Madhya Pradesh,Burhanpur,10.0,4.0,0.0,16.0
2019,Madhya Pradesh,Chhatarpur,47.0,17.0,37.0,121.0
2019,Madhya Pradesh,Chhindwara,64.0,9.0,216.0,76.0
2019,Madhya Pradesh,Damoh,21.0,15.0,115.0,62.0
2019,Madhya Pradesh,Datia,33.0,8.0,53.0,65.0
2019,Madhya Pradesh,Dewas,51.0,4.0,100.0,175.0
2019,Madhya Pradesh,Dhar,94.0,10.0,228.0,79.0
2019,Madhya Pradesh,Dindori,40.0,2.0,74.0,91.0
2019,Madhya Pradesh,Guna,39.0,7.0,77.0,85.0
2019,Madhya Pradesh,Gwalior,131.0,31.0,160.0,497.0
2019,Madhya Pradesh,Harda,24.0,2.0,0.0,51.0
2019,Madhya Pradesh,Narmadapuram,46.0,8.0,114.0,100.0
2019,Madhya Pradesh,Indore,175.0,18.0,476.0,571.0
2019,Madhya Pradesh,Indore,0.0,0.0,0.0,1.0
2019,Madhya Pradesh,Jabalpur,145.0,28.0,315.0,215.0
2019,Madhya Pradesh,Jabalpur,0.0,0.0,0.0,3.0
2019,Madhya Pradesh,Jhabua,27.0,0.0,0.0,9.0
2019,Madhya Pradesh,Katni,24.0,16.0,127.0,35.0
2019,Madhya Pradesh,Khandwa (East Nimar),27.0,3.0,82.0,49.0
2019,Madhya Pradesh,Khargone (West Nimar),37.0,4.0,30.0,77.0
2019,Madhya Pradesh,Mandla,18.0,5.0,83.0,29.0
2019,Madhya Pradesh,Mandsaur,13.0,3.0,56.0,25.0
2019,Madhya Pradesh,Morena,57.0,30.0,56.0,176.0
2019,Madhya Pradesh,Narsimhapur,20.0,11.0,104.0,40.0
2019,Madhya Pradesh,Neemuch,14.0,1.0,31.0,43.0
2019,Madhya Pradesh,Panna,17.0,17.0,131.0,38.0
2019,Madhya Pradesh,Raisen,67.0,9.0,125.0,78.0
2019,Madhya Pradesh,Rajgarh,21.0,3.0,1.0,133.0
2019,Madhya Pradesh,Ratlam,81.0,4.0,124.0,119.0
2019,Madhya Pradesh,Rewa,63.0,32.0,262.0,114.0
2019,Madhya Pradesh,Sagar,68.0,23.0,1.0,128.0
2019,Madhya Pradesh,Satna,39.0,21.0,0.0,131.0
2019,Madhya Pradesh,Seoni,33.0,9.0,8.0,136.0
2019,Madhya Pradesh,Shahdol,38.0,10.0,139.0,151.0
2019,Madhya Pradesh,Shajapur,20.0,5.0,30.0,57.0
2019,Madhya Pradesh,Sheopur,13.0,1.0,16.0,19.0
2019,Madhya Pradesh,Shivpuri,56.0,16.0,116.0,64.0
2019,Madhya Pradesh,Sidhi,22.0,9.0,5.0,63.0
2019,Madhya Pradesh,Sehore,35.0,6.0,0.0,82.0
2019,Madhya Pradesh,Singrauli,55.0,18.0,0.0,81.0
2019,Madhya Pradesh,Tikamgarh,30.0,16.0,31.0,39.0
2019,Madhya Pradesh,Ujjain,64.0,6.0,0.0,172.0
2019,Madhya Pradesh,Umaria,11.0,4.0,43.0,44.0
2019,Madhya Pradesh,Vidisha,71.0,15.0,103.0,126.0
2019,Madhya Pradesh,Indore,0.0,0.0,0.0,0.0
2019,Madhya Pradesh,Niwari,23.0,3.0,0.0,47.0
2019,Maharashtra,Ahmednagar,60.0,7.0,275.0,491.0
2019,Maharashtra,Akola,31.0,3.0,83.0,254.0
2019,Maharashtra,Amravati,38.0,0.0,85.0,108.0
2019,Maharashtra,Amravati,38.0,2.0,108.0,184.0
2019,Maharashtra,Chhatrapati Sambhajinagar,43.0,3.0,121.0,233.0
2019,Maharashtra,Chhatrapati Sambhajinagar,17.0,10.0,36.0,214.0
2019,Maharashtra,Beed,45.0,11.0,71.0,263.0
2019,Maharashtra,Bhandara,33.0,2.0,71.0,45.0
2019,Maharashtra,Buldhana,40.0,11.0,68.0,187.0
2019,Maharashtra,Chandrapur,41.0,3.0,95.0,113.0
2019,Maharashtra,Dhule,12.0,2.0,4.0,293.0
2019,Maharashtra,Gadchiroli,17.0,0.0,41.0,20.0
2019,Maharashtra,Gondia,26.0,2.0,91.0,39.0
2019,Maharashtra,Hingoli,20.0,4.0,25.0,144.0
2019,Maharashtra,Jalgaon,37.0,4.0,0.0,265.0
2019,Maharashtra,Jalna,39.0,2.0,0.0,396.0
2019,Maharashtra,Kolhapur,49.0,7.0,175.0,139.0
2019,Maharashtra,Latur,37.0,5.0,84.0,210.0
2019,Maharashtra,Mumbai,394.0,17.0,1303.0,699.0
2019,Maharashtra,Mumbai,1.0,0.0,0.0,0.0
2019,Maharashtra,Nagpur,73.0,5.0,384.0,136.0
