year,state_name,district_name,kidnapping_and_abduction,dowry_deaths,cruelty_by_husband_or_his_relatives,murder_with_rape_gang_rape
2019,Odisha,Cuttack,131.0,22.0,66.0,0.0
2019,Odisha,Khordha,228.0,8.0,120.0,0.0
2019,Odisha,Cuttack,153.0,7.0,108.0,0.0
2019,Odisha,Deogarh,16.0,0.0,24.0,0.0
2019,Odisha,Dhenkanal,101.0,8.0,61.0,0.0
2019,Odisha,Gajapati,29.0,1.0,9.0,0.0
2019,Odisha,Ganjam,137.0,21.0,115.0,0.0
2019,Odisha,Jagatsinghapur,163.0,14.0,167.0,1.0
2019,Odisha,Jajapur,235.0,38.0,117.0,0.0
2019,Odisha,Jharsuguda,53.0,3.0,45.0,0.0
2019,Odisha,Kalahandi,116.0,4.0,95.0,0.0
2019,Odisha,Kandhamal,64.0,0.0,55.0,0.0
2019,Odisha,Kendrapara,132.0,33.0,82.0,0.0
2019,Odisha,Kendujhar,186.0,5.0,92.0,0.0
2019,Odisha,Khordha,0.0,13.0,48.0,0.0
2019,Odisha,Koraput,113.0,0.0,122.0,0.0
2019,Odisha,Malkangiri,74.0,2.0,62.0,0.0
2019,Odisha,Mayurbhanj,169.0,5.0,162.0,0.0
2019,Odisha,Nayagarh,81.0,17.0,35.0,0.0
2019,Odisha,Nabarangpur,49.0,3.0,56.0,0.0
2019,Odisha,Nuapada,49.0,2.0,44.0,0.0
2019,Odisha,Puri,171.0,25.0,113.0,0.0
2019,Odisha,Rayagada,107.0,5.0,61.0,0.0
2019,Odisha,Sundargarh,105.0,2.0,58.0,0.0
2019,Odisha,Sambalpur,66.0,2.0,115.0,0.0
2019,Odisha,Sonepur,26.0,5.0,17.0,0.0
2019,Odisha,Cuttack,0.0,0.0,0.0,0.0
2019,Odisha,Sundargarh,3.0,0.0,2.0,1.0
2019,Odisha,Sundargarh,0.0,5.0,88.0,1.0
2019,Punjab,Amritsar,0.0,2.0,60.0,0.0
2019,Punjab,Barnala,0.0,1.0,17.0,0.0
2019,Punjab,Gurdaspur,0.0,2.0,38.0,0.0
2019,Punjab,Bathinda,1.0,4.0,79.0,0.0
2019,Punjab,Amritsar,2.0,1.0,48.0,0.0
2019,Punjab,Jalandhar,7.0,3.0,142.0,0.0
2019,Punjab,Ludhiana,0.0,12.0,143.0,0.0
2019,Punjab,Faridkot,0.0,2.0,25.0,0.0
2019,Punjab,Fatehgarh Sahib,0.0,2.0,39.0,0.0
2019,Punjab,Fazilka,0.0,1.0,16.0,0.0
2019,Punjab,Patiala,0.0,1.0,0.0,0.0
2019,Punjab,Gurdaspur,0.0,2.0,58.0,0.0
2019,Punjab,Hoshiarpur,3.0,4.0,98.0,0.0
2019,Punjab,Jalandhar,0.0,3.0,25.0,0.0
2019,Punjab,Kapurthala,0.0,1.0,33.0,0.0
2019,Punjab,Ludhiana,0.0,3.0,32.0,0.0
2019,Punjab,Ludhiana,0.0,0.0,28.0,0.0
2019,Punjab,Mansa,0.0,1.0,17.0,0.0
2019,Punjab,Moga,0.0,1.0,36.0,0.0
2019,Punjab,Sri Muktsar Sahib,2.0,0.0,34.0,0.0
2019,Punjab,Pathankot,1.0,1.0,38.0,0.0
2019,Punjab,Patiala,0.0,9.0,153.0,0.0
2019,Punjab,Rupnagar,4.0,2.0,48.0,0.0
2019,Punjab,Sangrur,0.0,2.0,75.0,0.0
2019,Punjab,Tarn Taran,0.0,3.0,40.0,0.0
